method;store_id;country_id;weight_from;weight_to;price;is_active
international;0;EH;9.0000;10.0000;125.0400;1
international;0;EH;10.0000;15.0000;173.2600;1
international;0;EH;15.0000;20.0000;222.5200;1
international;0;EH;20.0000;25.0000;270.7400;1
international;0;EH;25.0000;;318.9500;1
international;0;ER;;0.5000;24.8500;1
international;0;ER;0.5000;1.0000;29.2300;1
international;0;ER;1.0000;2.0000;40.1400;1
international;0;ER;2.0000;3.0000;51.2700;1
international;0;ER;3.0000;4.0000;62.1700;1
international;0;ER;4.0000;5.0000;71.4800;1
international;0;ER;5.0000;6.0000;82.1200;1
international;0;ER;6.0000;7.0000;92.8600;1
international;0;ER;7.0000;8.0000;103.5000;1
international;0;ER;8.0000;9.0000;114.4000;1
international;0;ER;9.0000;10.0000;125.0400;1
international;0;ER;10.0000;15.0000;173.2600;1
international;0;ER;15.0000;20.0000;222.5200;1
international;0;ER;20.0000;25.0000;270.7400;1
international;0;ER;25.0000;;318.9500;1
international;0;ES;;0.5000;11.5100;1
international;0;ES;0.5000;1.0000;14.0900;1
international;0;ES;1.0000;2.0000;15.5200;1
international;0;ES;2.0000;3.0000;16.4000;1
international;0;ES;3.0000;4.0000;17.1600;1
international;0;ES;4.0000;5.0000;18.0000;1
international;0;ES;5.0000;6.0000;18.7700;1
international;0;ES;6.0000;7.0000;19.6600;1
international;0;ES;7.0000;8.0000;20.4300;1
international;0;ES;8.0000;9.0000;21.2000;1
international;0;ES;9.0000;10.0000;21.9800;1
international;0;ES;10.0000;15.0000;26.2700;1
international;0;ES;15.0000;20.0000;30.4700;1
international;0;ES;20.0000;25.0000;34.6500;1
international;0;ES;25.0000;;38.8400;1
international;0;ET;;0.5000;24.8500;1
international;0;ET;0.5000;1.0000;29.2300;1
international;0;ET;1.0000;2.0000;40.1400;1
international;0;ET;2.0000;3.0000;51.2700;1
international;0;ET;3.0000;4.0000;62.1700;1
international;0;ET;4.0000;5.0000;71.4800;1
international;0;ET;5.0000;6.0000;82.1200;1
international;0;ET;6.0000;7.0000;92.8600;1
international;0;ET;7.0000;8.0000;103.5000;1
international;0;ET;8.0000;9.0000;114.4000;1
international;0;ET;9.0000;10.0000;125.0400;1
international;0;ET;10.0000;15.0000;173.2600;1
international;0;ET;15.0000;20.0000;222.5200;1
international;0;ET;20.0000;25.0000;270.7400;1
international;0;ET;25.0000;;318.9500;1
international;0;FI;;0.5000;14.1800;1
international;0;FI;0.5000;1.0000;16.8800;1
international;0;FI;1.0000;2.0000;18.3500;1
international;0;FI;2.0000;3.0000;19.9400;1
international;0;FI;3.0000;4.0000;22.0600;1
international;0;FI;4.0000;5.0000;26.2400;1
international;0;FI;5.0000;6.0000;29.4400;1
international;0;FI;6.0000;7.0000;33.2500;1
international;0;FI;7.0000;8.0000;37.8800;1
international;0;FI;8.0000;9.0000;40.5600;1
international;0;FI;9.0000;10.0000;43.8500;1
international;0;FI;10.0000;15.0000;58.5700;1
international;0;FI;15.0000;20.0000;68.3400;1
international;0;FI;20.0000;25.0000;80.5800;1
international;0;FI;25.0000;;93.1500;1
international;0;FJ;;0.5000;24.8500;1
international;0;FJ;0.5000;1.0000;29.2300;1
international;0;FJ;1.0000;2.0000;40.1400;1
international;0;FJ;2.0000;3.0000;51.2700;1
international;0;FJ;3.0000;4.0000;62.1700;1
international;0;FJ;4.0000;5.0000;71.4800;1
international;0;FJ;5.0000;6.0000;82.1200;1
international;0;FJ;6.0000;7.0000;92.8600;1
international;0;FJ;7.0000;8.0000;103.5000;1
international;0;FJ;8.0000;9.0000;114.4000;1
international;0;FJ;9.0000;10.0000;125.0400;1
international;0;FJ;10.0000;15.0000;173.2600;1
international;0;FJ;15.0000;20.0000;222.5200;1
international;0;FJ;20.0000;25.0000;270.7400;1
international;0;FJ;25.0000;;318.9500;1
international;0;FK;;0.5000;24.8500;1
international;0;FK;0.5000;1.0000;29.2300;1
international;0;FK;1.0000;2.0000;40.1400;1
international;0;FK;2.0000;3.0000;51.2700;1
international;0;FK;3.0000;4.0000;62.1700;1
international;0;FK;4.0000;5.0000;71.4800;1
international;0;FK;5.0000;6.0000;82.1200;1
international;0;FK;6.0000;7.0000;92.8600;1
international;0;FK;7.0000;8.0000;103.5000;1
international;0;FK;8.0000;9.0000;114.4000;1
international;0;FK;9.0000;10.0000;125.0400;1
international;0;FK;10.0000;15.0000;173.2600;1
international;0;FK;15.0000;20.0000;222.5200;1
international;0;FK;20.0000;25.0000;270.7400;1
international;0;FK;25.0000;;318.9500;1
international;0;FM;;0.5000;24.8500;1
international;0;FM;0.5000;1.0000;29.2300;1
international;0;FM;1.0000;2.0000;40.1400;1
international;0;FM;2.0000;3.0000;51.2700;1
international;0;FM;3.0000;4.0000;62.1700;1
international;0;FM;4.0000;5.0000;71.4800;1
international;0;FM;5.0000;6.0000;82.1200;1
international;0;FM;6.0000;7.0000;92.8600;1
international;0;FM;7.0000;8.0000;103.5000;1
international;0;FM;8.0000;9.0000;114.4000;1
international;0;FM;9.0000;10.0000;125.0400;1
international;0;FM;10.0000;15.0000;173.2600;1
international;0;FM;15.0000;20.0000;222.5200;1
international;0;FM;20.0000;25.0000;270.7400;1
international;0;FM;25.0000;;318.9500;1
international;0;FO;;0.5000;24.8500;1
international;0;FO;0.5000;1.0000;29.2300;1
international;0;FO;1.0000;2.0000;40.1400;1
international;0;FO;2.0000;3.0000;51.2700;1
international;0;FO;3.0000;4.0000;62.1700;1
international;0;FO;4.0000;5.0000;71.4800;1
international;0;FO;5.0000;6.0000;82.1200;1
international;0;FO;6.0000;7.0000;92.8600;1
international;0;FO;7.0000;8.0000;103.5000;1
international;0;FO;8.0000;9.0000;114.4000;1
international;0;FO;9.0000;10.0000;125.0400;1
international;0;FO;10.0000;15.0000;173.2600;1
international;0;FO;15.0000;20.0000;222.5200;1
international;0;FO;20.0000;25.0000;270.7400;1
international;0;FO;25.0000;;318.9500;1
international;0;GA;;0.5000;24.8500;1
international;0;GA;0.5000;1.0000;29.2300;1
international;0;GA;1.0000;2.0000;40.1400;1
international;0;GA;2.0000;3.0000;51.2700;1
international;0;GA;3.0000;4.0000;62.1700;1
international;0;GA;4.0000;5.0000;71.4800;1
international;0;GA;5.0000;6.0000;82.1200;1
international;0;GA;6.0000;7.0000;92.8600;1
international;0;GA;7.0000;8.0000;103.5000;1
international;0;GA;8.0000;9.0000;114.4000;1
international;0;GA;9.0000;10.0000;125.0400;1
international;0;GA;10.0000;15.0000;173.2600;1
international;0;GA;15.0000;20.0000;222.5200;1
international;0;GA;20.0000;25.0000;270.7400;1
international;0;GA;25.0000;;318.9500;1
international;0;GB;;0.5000;11.5100;1
international;0;GB;0.5000;1.0000;14.0900;1
international;0;GB;1.0000;2.0000;15.5200;1
international;0;GB;2.0000;3.0000;16.4000;1
international;0;GB;3.0000;4.0000;17.1600;1
international;0;GB;4.0000;5.0000;18.0000;1
international;0;GB;5.0000;6.0000;18.7700;1
international;0;GB;6.0000;7.0000;19.6600;1
international;0;GB;7.0000;8.0000;20.4300;1
international;0;GB;8.0000;9.0000;21.2000;1
international;0;GB;9.0000;10.0000;21.9800;1
international;0;GB;10.0000;15.0000;26.2700;1
international;0;GB;15.0000;20.0000;30.4700;1
international;0;GB;20.0000;25.0000;34.6500;1
international;0;GB;25.0000;;38.8400;1
international;0;GD;;0.5000;24.8500;1
international;0;GD;0.5000;1.0000;29.2300;1
international;0;GD;1.0000;2.0000;40.1400;1
international;0;GD;2.0000;3.0000;51.2700;1
international;0;GD;3.0000;4.0000;62.1700;1
international;0;GD;4.0000;5.0000;71.4800;1
international;0;GD;5.0000;6.0000;82.1200;1
international;0;GD;6.0000;7.0000;92.8600;1
international;0;GD;7.0000;8.0000;103.5000;1
international;0;GD;8.0000;9.0000;114.4000;1
international;0;GD;9.0000;10.0000;125.0400;1
international;0;GD;10.0000;15.0000;173.2600;1
international;0;GD;15.0000;20.0000;222.5200;1
international;0;GD;20.0000;25.0000;270.7400;1
international;0;GD;25.0000;;318.9500;1
international;0;GE;;0.5000;24.8500;1
international;0;GE;0.5000;1.0000;29.2300;1
international;0;GE;1.0000;2.0000;40.1400;1
international;0;GE;2.0000;3.0000;51.2700;1
international;0;GE;3.0000;4.0000;62.1700;1
international;0;GE;4.0000;5.0000;71.4800;1
international;0;GE;5.0000;6.0000;82.1200;1
international;0;GE;6.0000;7.0000;92.8600;1
international;0;GE;7.0000;8.0000;103.5000;1
international;0;GE;8.0000;9.0000;114.4000;1
international;0;GE;9.0000;10.0000;125.0400;1
international;0;GE;10.0000;15.0000;173.2600;1
international;0;GE;15.0000;20.0000;222.5200;1
international;0;GE;20.0000;25.0000;270.7400;1
international;0;GE;25.0000;;318.9500;1
international;0;GG;;0.5000;24.8500;1
international;0;GG;0.5000;1.0000;29.2300;1
international;0;GG;1.0000;2.0000;40.1400;1
international;0;GG;2.0000;3.0000;51.2700;1
international;0;GG;3.0000;4.0000;62.1700;1
international;0;GG;4.0000;5.0000;71.4800;1
international;0;GG;5.0000;6.0000;82.1200;1
international;0;GG;6.0000;7.0000;92.8600;1
international;0;GG;7.0000;8.0000;103.5000;1
international;0;GG;8.0000;9.0000;114.4000;1
international;0;GG;9.0000;10.0000;125.0400;1
international;0;GG;10.0000;15.0000;173.2600;1
international;0;GG;15.0000;20.0000;222.5200;1
international;0;GG;20.0000;25.0000;270.7400;1
international;0;GG;25.0000;;318.9500;1
international;0;GH;;0.5000;24.8500;1
international;0;GH;0.5000;1.0000;29.2300;1
international;0;GH;1.0000;2.0000;40.1400;1
international;0;GH;2.0000;3.0000;51.2700;1
international;0;GH;3.0000;4.0000;62.1700;1
international;0;GH;4.0000;5.0000;71.4800;1
international;0;GH;5.0000;6.0000;82.1200;1
international;0;GH;6.0000;7.0000;92.8600;1
international;0;GH;7.0000;8.0000;103.5000;1
international;0;GH;8.0000;9.0000;114.4000;1
international;0;GH;9.0000;10.0000;125.0400;1
international;0;GH;10.0000;15.0000;173.2600;1
international;0;GH;15.0000;20.0000;222.5200;1
international;0;GH;20.0000;25.0000;270.7400;1
international;0;GH;25.0000;;318.9500;1
international;0;GI;;0.5000;24.8500;1
international;0;GI;0.5000;1.0000;29.2300;1
international;0;GI;1.0000;2.0000;40.1400;1
international;0;GI;2.0000;3.0000;51.2700;1
international;0;GI;3.0000;4.0000;62.1700;1
international;0;GI;4.0000;5.0000;71.4800;1
international;0;GI;5.0000;6.0000;82.1200;1
international;0;GI;6.0000;7.0000;92.8600;1
international;0;GI;7.0000;8.0000;103.5000;1
international;0;GI;8.0000;9.0000;114.4000;1
international;0;GI;9.0000;10.0000;125.0400;1
international;0;GI;10.0000;15.0000;173.2600;1
international;0;GI;15.0000;20.0000;222.5200;1
international;0;GI;20.0000;25.0000;270.7400;1
international;0;GI;25.0000;;318.9500;1
international;0;GL;;0.5000;24.8500;1
international;0;GL;0.5000;1.0000;29.2300;1
international;0;GL;1.0000;2.0000;40.1400;1
international;0;GL;2.0000;3.0000;51.2700;1
international;0;GL;3.0000;4.0000;62.1700;1
international;0;GL;4.0000;5.0000;71.4800;1
international;0;GL;5.0000;6.0000;82.1200;1
international;0;GL;6.0000;7.0000;92.8600;1
international;0;GL;7.0000;8.0000;103.5000;1
international;0;GL;8.0000;9.0000;114.4000;1
international;0;GL;9.0000;10.0000;125.0400;1
international;0;GL;10.0000;15.0000;173.2600;1
international;0;GL;15.0000;20.0000;222.5200;1
international;0;GL;20.0000;25.0000;270.7400;1
international;0;GL;25.0000;;318.9500;1
international;0;GM;;0.5000;24.8500;1
international;0;GM;0.5000;1.0000;29.2300;1
international;0;GM;1.0000;2.0000;40.1400;1
international;0;GM;2.0000;3.0000;51.2700;1
international;0;GM;3.0000;4.0000;62.1700;1
international;0;GM;4.0000;5.0000;71.4800;1
international;0;GM;5.0000;6.0000;82.1200;1
international;0;GM;6.0000;7.0000;92.8600;1
international;0;GM;7.0000;8.0000;103.5000;1
international;0;GM;8.0000;9.0000;114.4000;1
international;0;GM;9.0000;10.0000;125.0400;1
international;0;GM;10.0000;15.0000;173.2600;1
international;0;GM;15.0000;20.0000;222.5200;1
international;0;GM;20.0000;25.0000;270.7400;1
international;0;GM;25.0000;;318.9500;1
international;0;GN;;0.5000;24.8500;1
international;0;GN;0.5000;1.0000;29.2300;1
international;0;GN;1.0000;2.0000;40.1400;1
international;0;GN;2.0000;3.0000;51.2700;1
international;0;GN;3.0000;4.0000;62.1700;1
international;0;GN;4.0000;5.0000;71.4800;1
international;0;GN;5.0000;6.0000;82.1200;1
international;0;GN;6.0000;7.0000;92.8600;1
international;0;GN;7.0000;8.0000;103.5000;1
international;0;GN;8.0000;9.0000;114.4000;1
international;0;GN;9.0000;10.0000;125.0400;1
international;0;GN;10.0000;15.0000;173.2600;1
international;0;GN;15.0000;20.0000;222.5200;1
international;0;GN;20.0000;25.0000;270.7400;1
international;0;GN;25.0000;;318.9500;1
international;0;GQ;;0.5000;24.8500;1
international;0;GQ;0.5000;1.0000;29.2300;1
international;0;GQ;1.0000;2.0000;40.1400;1
international;0;GQ;2.0000;3.0000;51.2700;1
international;0;GQ;3.0000;4.0000;62.1700;1
international;0;GQ;4.0000;5.0000;71.4800;1
international;0;GQ;5.0000;6.0000;82.1200;1
international;0;GQ;6.0000;7.0000;92.8600;1
international;0;GQ;7.0000;8.0000;103.5000;1
international;0;GQ;8.0000;9.0000;114.4000;1
international;0;GQ;9.0000;10.0000;125.0400;1
international;0;GQ;10.0000;15.0000;173.2600;1
international;0;GQ;15.0000;20.0000;222.5200;1
international;0;GQ;20.0000;25.0000;270.7400;1
international;0;GQ;25.0000;;318.9500;1
international;0;GR;;0.5000;14.1800;1
international;0;GR;0.5000;1.0000;16.8800;1
international;0;GR;1.0000;2.0000;18.3500;1
international;0;GR;2.0000;3.0000;19.9400;1
international;0;GR;3.0000;4.0000;22.0600;1
international;0;GR;4.0000;5.0000;26.2400;1
international;0;GR;5.0000;6.0000;29.4400;1
international;0;GR;6.0000;7.0000;33.2500;1
international;0;GR;7.0000;8.0000;37.8800;1
international;0;GR;8.0000;9.0000;40.5600;1
international;0;GR;9.0000;10.0000;43.8500;1
international;0;GR;10.0000;15.0000;58.5700;1
international;0;GR;15.0000;20.0000;68.3400;1
international;0;GR;20.0000;25.0000;80.5800;1
international;0;GR;25.0000;;93.1500;1
international;0;GS;;0.5000;24.8500;1
international;0;GS;0.5000;1.0000;29.2300;1
international;0;GS;1.0000;2.0000;40.1400;1
international;0;GS;2.0000;3.0000;51.2700;1
international;0;GS;3.0000;4.0000;62.1700;1
international;0;GS;4.0000;5.0000;71.4800;1
international;0;GS;5.0000;6.0000;82.1200;1
international;0;GS;6.0000;7.0000;92.8600;1
international;0;GS;7.0000;8.0000;103.5000;1
international;0;GS;8.0000;9.0000;114.4000;1
international;0;GS;9.0000;10.0000;125.0400;1
international;0;GS;10.0000;15.0000;173.2600;1
international;0;GS;15.0000;20.0000;222.5200;1
international;0;GS;20.0000;25.0000;270.7400;1
international;0;GS;25.0000;;318.9500;1
international;0;GT;;0.5000;24.8500;1
international;0;GT;0.5000;1.0000;29.2300;1
international;0;GT;1.0000;2.0000;40.1400;1
international;0;GT;2.0000;3.0000;51.2700;1
international;0;GT;3.0000;4.0000;62.1700;1
international;0;GT;4.0000;5.0000;71.4800;1
international;0;GT;5.0000;6.0000;82.1200;1
international;0;GT;6.0000;7.0000;92.8600;1
international;0;GT;7.0000;8.0000;103.5000;1
international;0;GT;8.0000;9.0000;114.4000;1
international;0;GT;9.0000;10.0000;125.0400;1
international;0;GT;10.0000;15.0000;173.2600;1
international;0;GT;15.0000;20.0000;222.5200;1
international;0;GT;20.0000;25.0000;270.7400;1
international;0;GT;25.0000;;318.9500;1
international;0;GU;;0.5000;24.8500;1
international;0;GU;0.5000;1.0000;29.2300;1
international;0;GU;1.0000;2.0000;40.1400;1
international;0;GU;2.0000;3.0000;51.2700;1
international;0;GU;3.0000;4.0000;62.1700;1
international;0;GU;4.0000;5.0000;71.4800;1
international;0;GU;5.0000;6.0000;82.1200;1
international;0;GU;6.0000;7.0000;92.8600;1
international;0;GU;7.0000;8.0000;103.5000;1
international;0;GU;8.0000;9.0000;114.4000;1
international;0;GU;9.0000;10.0000;125.0400;1
international;0;GU;10.0000;15.0000;173.2600;1
international;0;GU;15.0000;20.0000;222.5200;1
international;0;GU;20.0000;25.0000;270.7400;1
international;0;GU;25.0000;;318.9500;1
international;0;GW;;0.5000;24.8500;1
international;0;GW;0.5000;1.0000;29.2300;1
international;0;GW;1.0000;2.0000;40.1400;1
international;0;GW;2.0000;3.0000;51.2700;1
international;0;GW;3.0000;4.0000;62.1700;1
international;0;GW;4.0000;5.0000;71.4800;1
international;0;GW;5.0000;6.0000;82.1200;1
international;0;GW;6.0000;7.0000;92.8600;1
international;0;GW;7.0000;8.0000;103.5000;1
international;0;GW;8.0000;9.0000;114.4000;1
international;0;GW;9.0000;10.0000;125.0400;1
international;0;GW;10.0000;15.0000;173.2600;1
international;0;GW;15.0000;20.0000;222.5200;1
international;0;GW;20.0000;25.0000;270.7400;1
international;0;GW;25.0000;;318.9500;1
international;0;GY;;0.5000;24.8500;1
international;0;GY;0.5000;1.0000;29.2300;1
international;0;GY;1.0000;2.0000;40.1400;1
international;0;GY;2.0000;3.0000;51.2700;1
international;0;GY;3.0000;4.0000;62.1700;1
international;0;GY;4.0000;5.0000;71.4800;1
international;0;GY;5.0000;6.0000;82.1200;1
international;0;GY;6.0000;7.0000;92.8600;1
international;0;GY;7.0000;8.0000;103.5000;1
international;0;GY;8.0000;9.0000;114.4000;1
international;0;GY;9.0000;10.0000;125.0400;1
international;0;GY;10.0000;15.0000;173.2600;1
international;0;GY;15.0000;20.0000;222.5200;1
international;0;GY;20.0000;25.0000;270.7400;1
international;0;GY;25.0000;;318.9500;1
international;0;HK;;0.5000;21.6700;1
international;0;HK;0.5000;1.0000;23.9600;1
international;0;HK;1.0000;2.0000;32.8600;1
international;0;HK;2.0000;3.0000;41.7400;1
international;0;HK;3.0000;4.0000;47.8300;1
international;0;HK;4.0000;5.0000;51.0600;1
international;0;HK;5.0000;6.0000;65.2700;1
international;0;HK;6.0000;7.0000;75.5600;1
international;0;HK;7.0000;8.0000;83.7200;1
international;0;HK;8.0000;9.0000;87.2400;1
international;0;HK;9.0000;10.0000;91.6000;1
international;0;HK;10.0000;15.0000;134.1100;1
international;0;HK;15.0000;20.0000;146.8800;1
international;0;HK;20.0000;25.0000;188.5400;1
international;0;HK;25.0000;;217.2800;1
international;0;HM;;0.5000;24.8500;1
international;0;HM;0.5000;1.0000;29.2300;1
international;0;HM;1.0000;2.0000;40.1400;1
international;0;HM;2.0000;3.0000;51.2700;1
international;0;HM;3.0000;4.0000;62.1700;1
international;0;HM;4.0000;5.0000;71.4800;1
international;0;HM;5.0000;6.0000;82.1200;1
international;0;HM;6.0000;7.0000;92.8600;1
international;0;HM;7.0000;8.0000;103.5000;1
international;0;HM;8.0000;9.0000;114.4000;1
international;0;HM;9.0000;10.0000;125.0400;1
international;0;HM;10.0000;15.0000;173.2600;1
international;0;HM;15.0000;20.0000;222.5200;1
international;0;HM;20.0000;25.0000;270.7400;1
international;0;HM;25.0000;;318.9500;1
international;0;HN;;0.5000;24.8500;1
international;0;HN;0.5000;1.0000;29.2300;1
international;0;HN;1.0000;2.0000;40.1400;1
international;0;HN;2.0000;3.0000;51.2700;1
international;0;HN;3.0000;4.0000;62.1700;1
international;0;HN;4.0000;5.0000;71.4800;1
international;0;HN;5.0000;6.0000;82.1200;1
international;0;HN;6.0000;7.0000;92.8600;1
international;0;HN;7.0000;8.0000;103.5000;1
international;0;HN;8.0000;9.0000;114.4000;1
international;0;HN;9.0000;10.0000;125.0400;1
international;0;HN;10.0000;15.0000;173.2600;1
international;0;HN;15.0000;20.0000;222.5200;1
international;0;HN;20.0000;25.0000;270.7400;1
international;0;HN;25.0000;;318.9500;1
international;0;HR;;0.5000;14.1800;1
international;0;HR;0.5000;1.0000;16.8800;1
international;0;HR;1.0000;2.0000;18.3500;1
international;0;HR;2.0000;3.0000;19.9400;1
international;0;HR;3.0000;4.0000;22.0600;1
international;0;HR;4.0000;5.0000;26.2400;1
international;0;HR;5.0000;6.0000;29.4400;1
international;0;HR;6.0000;7.0000;33.2500;1
international;0;HR;7.0000;8.0000;37.8800;1
international;0;HR;8.0000;9.0000;40.5600;1
international;0;HR;9.0000;10.0000;43.8500;1
international;0;HR;10.0000;15.0000;58.5700;1
international;0;HR;15.0000;20.0000;68.3400;1
international;0;HR;20.0000;25.0000;80.5800;1
international;0;HR;25.0000;;93.1500;1
international;0;HT;;0.5000;24.8500;1
international;0;HT;0.5000;1.0000;29.2300;1
international;0;HT;1.0000;2.0000;40.1400;1
international;0;HT;2.0000;3.0000;51.2700;1
international;0;HT;3.0000;4.0000;62.1700;1
international;0;HT;4.0000;5.0000;71.4800;1
international;0;HT;5.0000;6.0000;82.1200;1
international;0;HT;6.0000;7.0000;92.8600;1
international;0;HT;7.0000;8.0000;103.5000;1
international;0;HT;8.0000;9.0000;114.4000;1
international;0;HT;9.0000;10.0000;125.0400;1
international;0;HT;10.0000;15.0000;173.2600;1
